날짜,제목,내용
2023.06.28.,"[기업집단 포커스]HD현대·LX·DB, 상표권 사용료 부당이익 제공 논란","기존 '현대' 상호에 대한 상표권은 HD현대, HD한국조선해양, HD현대중공업, HD현대건설기계, HD현대일렉트릭, HD현대오일뱅크 등이 공동으로 보유하고 있었다. 그에 따라 상표권 사용료 수입액도 지난해 HD현대(51.3억원), HD현대건설기계(51.3억원), HD현대일렉트릭(51.3억원), HD한국조선해양(25.6억원)..."
2023.06.28.,"HD현대일렉트릭, 2900억원대 전력기기 수주",이번 계약은 HD현대일렉트릭이 2017년 당시 현대중공업에서 인적 분할로 창립된 이래 단일 품목 기준 가장 큰 규모다. 이번에 수주한 제품은 엑셀에너지가 미국 텍사스·콜로라도·미네소타주에 구축하는 전력 발전소에 쓰일 초고압 변압기다. 오는 2025~2027년 3년간 순차적으로 인도된다. 또...
2023.06.28.,"협상 스톱…HD현대, STX중공업 인수 '안갯속'","당시 HD한국조선해양도 ""HD현대중공업의 엔진 기술을 STX중공업의 기술과 접목시켜 중소형 엔진까지 스펙트럼을 다양화할 수 있을 것으로 기대한다""고 말했다. STX중공업의 핵심 사업은 엔진 사업이다. 주력인 ▲DF(Duel Fuel, 이중연료)엔진 ▲디젤엔진을 비롯한 ▲액화천연가스(LNG) ▲액화석유가스(LPG)..."
2023.06.29.,HD현대중공업 노조 파업 결의... 다음 달 7∼11일 찬반 투표,"HD현대중공업 노동조합이 올해 임금협상 불발에 따라 쟁의행위(파업)를 결의했다. 노조는 29일 임시 대의원대회를 열고 만장일치로 쟁의행위 결의안을 통과시켰다. 노조는 다음 수순으로 30일 중앙노동위원회에 조정 신청을 내고, 중앙쟁의대책위원회를 구성한다. 다음 달 7∼11일 전 조합원을 대상으로..."
2023.06.29.,"HD현대1%나눔재단, 30년째 자선 바자회…이웃사랑 실천","이날 열린 개막식에는 HD현대중공업 임영호 경영지원본부장을 비롯한 HD현대 그룹사 임직원 대표, 아름다운가게 장윤경 상임이사와 손준이 동부지역사업국장, 정혜경 울산본부장 등이 참석했다. HD현대1%나눔재단은 이번 행사를 위해 HD현대중공업, HD한국조선해양, 현대미포조선, HD현대건설기계..."
2023.06.29.,"HD현대중공업, 외국인 근로자 축구관람 지원","▲ HD현대중공업 사내 협력사에 근무하는 외국인 근로자 1000여 명이 28일 문수축구경기장에서 열린 울산현대와 제주유나이티드의 FA컵 8강전 경기를 단체로 관람했다.HD현대중공업은 베트남, 우즈베키스탄, 스리랑카 등 사내 협력사 외국인 근로자들의 축구관람을 지원했다고 28일 밝혔다. 1000여명의..."
2023.06.29.,"HD현대 vs 한화, 첫 수주 대결…누가 먼저 웃을까","HD현대중공업과 한화오션이 내일(29일) 8,300억원 규모 차세대 해군 호위함 수주전에 나섭니다. 한화오션 출범 이후 첫 대결이어서 두 회사 모두 자존심을 건 한판 승부를 예고하고 있습니다. 김채연 기자가 보도합니다. <기자> 방위사업청은 내일(29일) 울산급 배치3(Batch-III) 사업의 마지막 물량인 5, 6번..."
2023.06.29.,현대차 이어 조선 8개사 노조까지…7월 12일 총파업 참여,"최다 조합원 소속 사업장인 현대자동차에 이어 국내 HD현대중공업, 한화오션 등 조선업체 노조까지 총파업 참여를 추진하고 있어서다. 29일 업계와 노동계에 따르면 조선업종노조연대는 오는 30일 서울 여의도 국회에서 금속노조와 이은주 정의당 의원, 강성희 진보당 의원 등과 함께 ‘공동 쟁의조정신청 돌입..."
2023.06.29.,"HD현대1%나눔재단, 지역 맞춤형 사회공헌 펼쳐",현대중공업 HD현대1%나눔재단이 지역 내 도움의 손길이 필요한 곳에 온정이 닿는 적재적소의 사회공헌 활동을 펼치고 있어 훈훈한 감동을 주고 있다. 현대1%나눔재단과 울산사회복지협의회는 현대중공업 문화관에서 ‘사회공헌사업 공모전 지원증서 전달식’을 개최해지역 복지시설 등 6개 기관에 총 3000만...
2023.06.29.,"日 미쓰이, 현대미포조선에 PC선 4척 발주","MOL은 현대미포조선 포함 HD현대중공업그룹에 선박을 발주해 깊은 신뢰를 보내고 있다. 1884년 설립돼 일본 도쿄에 본사를 둔 MOL은 697척의 선대를 운영하고 있다. 복합운송그룹으로서 철광석 운반선과 석탄 운반선 등 드라이 벌크선과 원유운반선, LNG운반선, 자동차운반선, 컨테이너선 등을..."
2023.06.29.,"EU, 대한항공-아시아나 합병심사 연장…결정 2달가량 늦춰질듯(종합)","합병 결론 시점을 늦춘 데다, 미국 법무부도 지난달 대한항공의 아시아나항공 인수를 막기 위해 소송을 제기하는 방안을 검토하는 것으로 알려진 데 따른 것이다. 앞서 EU는 지난해 초에도 시장 경쟁 제한 우려를 들어 현대중공업그룹(현 HD현대)과 대우조선해양(현 한화오션)의 합병을 최종 불승인한 바 있다."
2023.06.29.,"""미래 60년 재도약 발판 마련 함께 해주길""","이날 간담회에는 김두겸 시장과 안효대 경제부시장을 비롯해 이윤철 울산상공회의소 회장, 현대자동차, HD현대중공업, S-OIL, 고려아연 등 울산 주력산업 기업대표와 중소기업, 창업·벤처기업 대표 등 30여명이 참석했다. 분위기는 화기애애했다. 울산상의 이윤철 회장은 ""김두겸 시장의 친기업 정책과 새로운..."
2023.06.30.,"HD현대重 노조, 파업 수순… ""사측 압박 수위 높인다”",올해 임금 및 단체협상(이하 임단협)을 진행 중인 HD현대중공업 노조가 파업 수순을 밟고 있다. 노조는 쟁의권을 확보해 사측을 압박하겠다는 복안이다. 30일 조선업계에 따르면 HD현대중공업 노조는 이날 중앙쟁의대책위원회를 구성하고 울산지방노동위원회에 노동쟁의 조정신청을 제출했다. 노조는 29일...
2023.06.30.,"""군함에 목숨 걸었다""는 한화오션, HD현대중공업에 본격 도전장","한화오션이 군함 사업을 놓고 HD현대중공업에 본격 도전장을 던졌다. 출범과 동시에 한화오션이 상승세를 탈지, 아니면 HD현대중공업이 수성에 성공할지 여부가 관건이다. 30일 업계에 따르면 HD현대중공업과 한화오션은 방위사업청이 진행하는 울산급 배치3(Batch-III) 5·6번함 건조 사업 입찰에 대한..."
2023.06.30.,[다시 뛰는 건설·중공업①] 제2의 중동발 훈풍 불어온다,HD현대중공업이 원천 기술을 보유한 중형 엔진인 '힘센엔진'도 사우디 합작 엔진 공장에서 생산될 예정이다. 힘센엔진은 HD현대중공업이 독자 개발한 제품으로 사우디에서 생산되면 저작권에 대한 수수료를 받을 수 있다. HD현대일렉트릭도 사우디아라비아에서 대규모 수주 계약을 따냈다. 지난해 8월...
2023.06.30.,"HD현대 정기선 vs 한화 김동관, 막오른 수주 경쟁","8300억원 규모 한국형 호위함(FFX) 울산급 배치3(Batch-III) 5,6번함 건조 사업을 두고 HD현대중공업과 한화오션이 맞붙었다. 30일 방산·조선업계에 따르면 방위사업청이 이날 울산급 배치3 사업의 마지막 물량인 5,6번함 건조 사업에 대한 입찰을 받은 결과, HD현대중공업과 한화오션이 참여했다. 방사청은..."
2023.06.30.,[집다운 집으로]창섭이네 34호 나눔천사 울산 HD현대중공업 문화홍보부,"▲ 울산 HD현대중공업 문화홍보부는 창섭(가명·15세)이네의 사연을 보고 후원을 결정, 나눔천사 34호가 됐다. 울산 HD현대중공업 문화홍보부는 지난 2일 본보 7면에 소개된 창섭(가명·15세)이네의 사연을 보고 흔쾌히 후원을 결정, 나눔의 손길을 전하며 나눔천사 34호가 됐다. ◇소외된 아동 돕고자하는 동료들..."
2023.06.30.,"정기선 HD한국조선해양 사장, 사람이 미래 경쟁력의 원천 [ 2023 100대 CEO]","HD현대 경영지원실장, HD현대중공업 선박해양영업본부 대표, HD현대글로벌서비스 대표 등을 거치며 경영 능력을 인정받은 정 사장은 현재 그룹의 모태가 되는 조선 사업을 총괄하는 가운데 친환경·인공지능(AI)·디지털 혁신·로봇 등 그룹의 신성장 동력 확보에 주력하고 있다. 정 사장은 지난 1월 미국..."
2023.06.30.,"[EBN 오늘(30일) 이슈 종합] HJ중공업 입찰, 호반그룹 창립기념일, 하반기 스...","■HJ중공업, 호위함 입찰 불참…한화오션·HD현중 양강구도 울산급 호위함 수주전에서 '다크호스'로 떠오른 HJ중공업이 입찰 마감일인 30일까지 제안서를 제출하지 않으면서 이번 수주전은 한화오션과 HD현대중공업의 양강구도로 이뤄지게 됐다. ■'수소사업' 정의선號, 삼성 '하만' 출신 현대차 탑승..."
2023.06.30.,"권오갑 HD현대 회장, ‘기술 중심 회사’로 제2의 도약 선언[2023 100대 CEO]",권오갑 HD현대 회장은 ‘샐러리맨 신화’를 쓴 인물이다. 현대중공업 사원으로 입사해 44년간 회사에 몸담으며 과감한 의사 결정과 소통 경영으로 위기 때마다 구원투수 역할을 했다. 2010년 현대오일뱅크 사장 부임 이후 원유 정제에 머물러 있던 사업 분야를 석유화학·윤활유·카본블랙·유류 저장 사업...
2023.06.30.,목적 잃은 '정치쇼'에 흔들린 양대노총 입지,"주요 기업 노조, 5월 총파업 불참… '정치 파업' 비판도 민주노총 금속노조 최대 세력으로 꼽히는 현대자동차와 HD현대중공업 등 주요 기업 노조가 지난달 31일 열린 총파업에 동참하지 않았다. 금속노조 현대차지부는 총파업 이전에 내부 정비가 우선돼야 한다는 의견을 냈으나 금속노조 집행부가 수용하지 않자..."
2023.06.30.,[Who Is ?] 김성현 KB증권 대표이사 사장,"KB증권은 2021년에도 카카오뱅크, 롯데렌탈, 현대중공업 등 대어급 기업들의 기업공개를 주관했다. KB증권은 채권발행(DCM) 분야에서 국내 1위이지만... < KB증권 > △HD현대오일뱅크 회사채 발행 무산 KB증권이 발행금리를 잘못 기재한 결과 HD현대오일뱅크가 회사채 수요예측 흥행에 성공하고도 일부..."
2023.07.01.,하반기 주식투자 원픽은 '미국 빅테크' [하반기 자산시장 전망①],"좀 더 세부적으로 하반기 최선호 종목으로 삼성증권은 삼성전자, 삼성SDI, 기아, POSCO홀딩스, 삼성전기, 삼성바이로직스, 네이버(NAVER), HD현대중공업, JYP엔터테인먼트(JYP Ent)., HD현대일렉트릭 등을 꼽았다. 결과적으로 삼성증권은 이들 국내 업종과 주식보다 뉴욕증시 대형 기술주의 수익률 전망이 '확연하게..."
2023.07.01.,산업은행發 매물 풍년…‘대조양’처럼 M&A 활로 찾을까,문제는 해당 딜이 좌절되면 산은으로선 과거 현대중공업(현 HD현대)의 대우조선해양 인수 무산 때보다 훨씬 더 큰 타격을 입을 수 있다는 점이다. 이미 딜 성사를 전제로 구조조정 대상기업인 아시아나항공은 물론 대한항공에 천문학적 자금 집행했기 때문이다. 또 애초에 딜 구조 자체를 대한항공을 보유한...
2023.07.01.,"상반기 ETF, 선두 ‘2차전지’·꼴찌 ‘팔라듐’…다음 상승 후보는 ‘조선·...","이봉진 한화투자증권 연구원은 “올해 하반기부터 조선소별 고부가 선종의 인도 비중이 늘어날 것으로 보인다”며 “HD현대중공업의 수주선가 증가 폭이 크게 나타나고 있으며, 삼성중공업은 LNG선과 컨테이너선의 인도 비중이 타 조선소보다 빠르게 올라올 전망으로 주요 조선사들은 연말까지..."
2023.07.02.,"[공정] 공정위 조사 대비해 자료 삭제한 HD현대중공업 임직원 3명, 증거인멸 ...","하도급법 위반 혐의에 대한 공정거래위원회의 조사에 대비해 관련 자료를 삭제하고, 업무용 PC 100여대를 교체하는 등 증거를 인멸한 혐의로 기소된 HD현대중공업 임직원들이 1심에서 무죄를 선고받았다. 서울중앙지법 박병곤 판사는 6월 20일 증거인멸 교사 혐의로 기소된 HD현대중공업 상무보 A씨와..."
2023.07.02.,임협 난항에 HD현대중공업 노조 '파업 결의',"HD현대중공업 노동조합(이하 노조)이 올해 임금협상 난항으로 쟁의행위(파업)를 결의했다. 노조는 지난달 29일 임시 대의원대회를 열고 만장일치로 쟁의행위 결의안을 통과시켰다. 노조는 다음 수순으로 30일 중앙노동위원회에 조정 신청을 내고, 중앙쟁의대책위원회를 구성한다. 이어 이달 7∼11일 전 조합원을..."
2023.07.02.,"HD현대1%나눔재단, 사랑의 기증품 판매전 행사 개최","지난달 29일 개막식에는 HD현대중공업 임영호 경영지원본부장을 비롯해 그룹사 임직원 대표, 아름다운가게 장윤경 상임이사, 손준이 동부지역사업국 국장, 정혜경 울산본부 본부장 등이 참석했다. HD현대1%나눔재단은 이번 행사를 위해 HD현대중공업, HD한국조선해양, 현대미포조선, HD현대건설기계..."
2023.07.02.,"7.8조원 한국형 구축함 사업 '전초전' 승자는?…차세대 호위함 사업, 2파전 주...","이투데이=이꽃들 기자 | 한국형 차세대 호위함(FFX) 울산급 배치3(Batch-III) 5·6번함 건조 사업을 두고 HD현대중공업과 한화오션 간 2파전이 치열하다. 2일 업계에 따르면, 이번 사업은 규모가 8334억 원인데다 내년 예정된 한국형 차세대 구축함(KDDX)의 전초전이다. 앞서 지난달 30일 HD현대중공업과..."
2023.07.02.,"[사설] 명분없는 현중노조의 파업 결의, 모두가 우려한다",HD현대중공업 노동조합이 지난주 임시대의원대회를 열고 쟁의발생을 결의했다. 이유는 회사의 교섭 태도가 실망스럽다는 것이다. 쟁의권을 확보해 압박 수위를 높이겠다는 행동으로 보이지만 심히 우려스럽다. 실제로 노조는 쟁의행위 결의에 이어 중앙노동위원회에 조정 신청을 접수했다. 지난해 9년만에...
2023.07.02.,“오토바이 시위하면 배는 누가 만들어?” 일감 쌓인 조선소의 ‘근심’ [비즈...,"조선노연에 소속된 조선사 노조는 금속노조 소속 6곳(HD현대중공업지부, 한화오션지회, HSG성동조선지회, 케이조선지회, 현대삼호중공업지회, HJ중공업지회)과 상급단체가 없는 삼성중공업노동자협의회, 현대미포조선노조 등 2곳이다. 노조가 파업 절차를 밟는 이유는 사측과의 임금 인상 견해 차이가 크기..."
2023.07.02.,"韓 조선, 실적 회복 마지막 변수 '러시아 리스크'","HD현대중공업이 수주한 LNG 운반선 주인은 러시아에서 그리스로 바뀌었다. 러시아 선주 소브콤플로트(SCF그룹)가 주문했지만, 그리스 알파가스가 현대삼호중공업이 건조한 선박을 인수했다. <본보 2022년 7월 7일 참고'현대삼호중공업 건조' LNG선 선박 주인 '러시아→그리스'로 바뀐다> 조선업계 관계자는..."
2023.07.03.,"HD현대중공업, 아이스크림 냉장고로 현장 무더위 식힌다",본격적인 여름 무더위가 시작된 가운데 HD현대중공업이 생산 현장 내 더위 식히기에 나섰다. HD현대중공업은 생산 현장 직원들에게 시원한 아이스크림과 커피를 나눠주는 혹서기 간식 이벤트 '찾아가는 아이스크림 냉장고'를 마련했다고 3일 밝혔다. 이날부터 시작된 이 이벤트는 임원과 부서장들이 회사...
2023.07.03.,"HD현대중공업, 올해도 파업 먹구름 '스멀스멀'",시사위크=권정두 기자 지난해 사상 초유의 조선 3사 공동파업 위기에 직면했다가 가까스로 이를 모면했던 HD현대중공업에 올해 또 다시 파업의 먹구름이 드리우고 있다. 임금협상이 지지부진하자 노조가 파업 카드를 만지작거리고 있는 것이다. HD현대중공업 노조(금속노조 현대중공업지부)는 지난달 29일...
2023.07.03.,"HD현대일렉트릭, '금리 매력'에 사모채 다시 노크","최근 HD현대와 HD현대중공업, HD현대오일뱅크 등 HD현대그룹 계열사들이 잇따라 공모채를 발행했다. 기준금리 인상이 진정 국면에 접어든 틈을 타서 선제적으로 현금을 확보하고 있는 것이다. HD현대일렉트릭도 같은 이유로 회사채를 발행하고 있다."
2023.07.03.,바다에서 우주까지…한화 김동관 VS HD현대 정기선의 ‘신사업 확장戰’,"HD현대도 HD현대중공업에서 누리호 발사대시스템을 총괄 제작 및 운영 지원하며 우주사업에서 두각을 나타내고 있다. 재계는 그간 주력 사업이 달라 겹칠 일이 많지 않았던 두 사람이 이번 군함전을 시작으로 신사업 부문에서 치열한 영토 확장전을 펼칠 것으로 내다보고 있다. 재계 한 관계자는 ""(김 부회장과..."
2023.07.03.,"[AT 산업 조성중공업] LG이노텍, HD한국조선해양, HJ중공업 등","이 설비는 울산 HD현대중공업에서 제작해 2027년 상반기에 출항, 멕시코 동부 해상 180km 지점에 위치한 트리온(Trion) 필드에 설치될 예정이다. HD한국조선해양은 부유 기능을 하는 하부설비(Hull)와 원유를 생산하는 상부설비(Topside)를 일괄도급방식으로 제작한다. 북아메리카 선주로부터 수주한 17만..."
2023.07.03.,"HD현대중공업, 1조5663억 규모 FPU 1기 수주",HD현대중공업은 멕시코 소재 원유 개발 업체와 1조5663억원 규모의 부유식 원유·가스 생산 설비(FPU) 1기 수주 계약을 체결했다고 3일 공시했다. 이는 지난해 매출액 대비 17.32%에 해당하는 규모로 계약기간은 오는 2027년 4월1일까지다.
2023.07.03.,"HD한국조선해양, 부유식해양설비 등 3조1209억원 수주",2021년 6월 HD현대중공업에서 열린 킹스키(King's Quay) FPU 출항 기념행사. 사진=HD현대 제공 HD한국조선해양은 해양설비 1기와 선박 8척을 수주했다고 3일 공시했다. 수주액은 3조1209억원에 달한다. HD한국조선해양은 최근 호주 '우드사이드 에너지'와 1조5663억원 규모의 부유식 원유생산설비(FPU)...
2023.07.03.,"HD한국조선해양, 3조1천억 규모 수주",2021년 6월 HD현대중공업에서 열린 킹스키(King's Quay) FPU 출항 기념행사 모습. HD현대의 조선 중간 지주사인 HD한국조선해양이 해양설비 1기와 선박 8척을 수주했다고 3일 밝혔다. 이에 따른 수주금액은 총 3조1천209억원 규모다. HD한국조선해양은 최근 호주 우드사이드 에너지(Woodside Energy)사와...
2023.07.04.,"HD현대중공업, 차세대 이지스함 2번함 건조 착수","HD현대중공업이 한국형 미사일방어체계(KAMD)의 핵심 해상전력이 될 '차세대 이지스 구축함(광개토-III Batch-II) 2번함'의 건조를 시작한다. HD현대중공업은 4일 울산 본사에서 한영석 부회장을 비롯해 방위사업청, 국방기술품질원 관계자 등이 참석한 가운데 차세대 이지스 구축함 2번함의 착공식을 가졌다고..."
2023.07.04.,"HD현대중공업, 차세대 이지스함 2번함 건조 착수",HD현대중공업이 해상에서 탄도미사일을 요격할 수 있는 ‘차세대 이지스 구축함’ 2번함의 건조에 나섰다. 지난해 7월 이지스 1번함을 진수한 지 1년 만이다. HD현대중공업은 4일 울산 본사에서 차세대 이지스 구축함 2번함의 착공식을 가졌다고 밝혔다. 해군은 총 3척의 차세대 이지스 구축함을 도입할...
2023.07.04.,"HD현대중공업, 차세대 이지스함 2번 함 건조 착수…2026년 인도","1세대 대비 탄도탄 요격 능력 추가, 대잠 작전 수행 능력 향상 HD현대중공업은 한국형 미사일방어체계(KAMD) 핵심 해상전력이 될 '차세대 이지스 구축함(광개토-III Batch-II) 2번 함' 건조에 나섰다고 4일 밝혔다. HD현대중공업은 이날 울산 본사에서 한영석 부회장과 방위사업청, 국방기술품질원 관계자 등이..."
2023.07.04.,"HD현대중공업, 차세대 이지스함 2번함 건조 착수",스마트에프엔 신종모 기자 [스마트에프엔=신종모 기자] HD현대중공업이 한국형 미사일방어체계(KAMD)의 핵심 해상전력이 될 ‘차세대 이지스 구축함(광개토-III Batch-II) 2번함’의 본격적인 건조에 나섰다. 이지스함은 ‘이지스(Aegis) 전투체계’를 탑재한 구축함이다. 이지스는 그리스 신화에서 제우스가...
2023.07.04.,"HD현대중공업, 차세대 이지스함 2번함 건조 착수…""2026년 말 인도 예정""",HD현대중공업 한영석 부회장(왼쪽 두 번째) 등 착공식 참석자들이 철판 절단을 위한 작동 버튼을 누르고 있다. HD현대중공업이 한국형 미사일방어체계(KAMD)의 핵심 해상전력이 될 '차세대 이지스 구축함(광개토-III Batch-II) 2번함'의 본격적인 건조에 나섰습니다. HD현대중공업은 4일 울산 본사에서 한영석...
2023.07.04.,"HD현대중공업, 핵심 해상전력 '차세대 이지스함 2번함' 착공",한영석 HD현대중공업 부회장(왼쪽 두번째)의 착공식 모습. 사진=HD현대중공업 제공 HD현대중공업은 울산 본사에서 '차세대 이지스 구축함(광개토-III Batch-II) 2번함'의 착공식을 개최했다고 4일 밝혔다. 대한민국 해군은 총 3척의 차세대 이지스 구축함을 도입할 계획이며 모두 HD현대중공업이 건조를...
2023.07.04.,"HD현대중공업, 차세대 이지스함 2번함 건조 착수",HD현대중공업이 개발중인 차세대 한국형 구축함(KDDX) 조감도/사진=HD현대중공업 HD현대중공업이 한국형 미사일방어체계(KAMD)의 핵심 해상전력이 될 '차세대 이지스 구축함(광개토-III Batch-II) 2번함'의 본격적인 건조에 나섰다. HD현대중공업은 4일 울산 본사에서 한영석 부회장을 비롯해 방위사업청...
2023.07.04.,"HD현대중공업, 차세대 이지스함 2번함 건조 돌입... 2026년 말 해군에 인도","탄도탄 요격 능력 추가, 대잠 작전 수행 능력 향상 등 1번함 대비 성능 개선 한영석 부회장 “상세설계·건조 독자 기술 수행, 함정 기술력 입증” HD현대중공업이 건조한 이지스 구축함 1번함 정조대왕함 [사진=HD현대중공업] [뉴스투데이=남지완 기자] HD현대중공업이 한국형 미사일방어체계(KAMD)의 핵심..."
2023.07.04.,"HD현대중공업, 차세대 이지스함 2번함 건조 착수","▲HD현대중공업의 첫 번째 차세대 이지스함인 ‘정조대왕함’ (사진=HD현대중공업) HD현대중공업이 한국형 미사일방어체계의 핵심 해상전력이 될 '차세대 이지스 구축함(광개토-III Batch-II) 2번함' 건조에 나섰다. HD현대중공업이 4일 울산 본사에서 한영석 부회장을 비롯해 방위사업청, 국방기술품질원..."
2023.07.05.,"HD현대중공업, 친환경 선박 공조장치 개발","HD현대중공업이 환경오염물질을 배출하지 않는 친환경 선박 공조장치를 개발하는데 성공했다. HD현대중공업은 5일 울산 본사에서 미국선급협회(ABS)로부터 '암모니아 냉매 HVAC(Heating, Ventilation & Air Conditioning) 시스템’에 대한 기본승인(Approval In Principle) 인증을 획득했다고 밝혔다. 이날 인증식에는..."
2023.07.05.,"HD현대-한화 ""최선 다했다""..'첫 군함 수주' 누가 웃을까","앞서 지난달 30일 HD현대중공업과 한화오션, 두 업체만 방위사업청 입찰에 참여했다. 입찰 직전까지 날카롭게 대립하며 기싸움을 벌여왔던 양사는 입찰 이후엔 ""최선을 다했다""며 말을 아끼는 분위기다. 심사 착수..HD현대중공업-한화오션, 5~6일 실사 5일 업계에 따르면 방위사업청은 울산급 호위함 배치3(Batch..."
2023.07.05.,"HD현대중공업, 차세대 이지스함 2번함 건조 착수",HD현대중공업이 한국형 미사일방어체계(KAMD)의 핵심 해상전력이 될 '차세대 이지스 구축함(광개토-Ⅲ Batch-Ⅱ) 2번함'의 건조에 나섰다. HD현대중공업은 울산 본사에서 차세대 이지스 구축함 2번함의 착공식을 했다고 4일 밝혔다. 착공식은 함정 건조의 첫 공정으로 선체에 쓰이는 철판을 절단하는 행사다....
2023.07.05.,"HD한국조선해양, 해양설비·선박 3조 규모 수주","해당 설비는 울산 HD현대중공업에서 제작해 2027년 상반기 출항, 멕시코 동부 해상 180km 지점의 트리온(Trion) 필드에 설치될 예정이다. HD한국조선해양은 FPU를 바다에 떠 있게 하는 하부설비(Hull)와 원유를 생산하는 상부설비(Topside)를 일괄 도급방식으로 제작한다. 북아메리카 선주로부터 수주한..."
2023.07.05.,"현대건설과 HD현대, 정주영 창립자의 '주베일 신화' 잇는다","사우디 현지에서 열린 행사에는 한영석 HD현대중공업 부회장이 직접 참석했다. MAKEEN(아랍어로 힘·강함을 의미)은 2025년 4분기부터 본격적인 엔진 생산에 착수할 예정이며, 연간 최대 생산 능력은 ▲선박용 대형엔진 30대 ▲중형엔진 235대 ▲선박용 펌프 160대 수준인 것으로 전해졌다. 여기에 친환경..."
2023.07.05.,"한국 조선, 상반기 176억달러 수주…HD한국조선해양 70% 차지","HD현대중공업을 비롯해 현대미포조선, 현대삼호중공업 등 조선 계열사가 있는 HD한국조선해양은 상반기에만 101척의 선박을 수주하며 한국 조선업계의 수주행진을 이끌었다. 수주금액은 123억달러로 연간 수주목표(157억4000만달러)의 78.1%를 채웠다. 특히 7월 들어 수주한 FPU(부유식 원유생산설비)..."
2023.07.05.,"HD한국조선해양 일감은 쌓이는데 일손 부족, 가삼현 인력난 해소 총력",2021년 6월 HD현대중공업에서 열린 킹스키(King's Quay) FPU 출항 기념행사의 모습. < HD현대 > 다만 가삼현 부회장은 실적과 수주 모두 호조세를 보임에도 불구하고 인력난 탓에 고민이 깊을 것으로 보인다. 인력난은 비단 HD한국조선해양 만의 문제는 아니다. 조선업계에서는 수주가 급증하기 시작한 2021년부터...
2023.07.05.,"더위 식히는 간식차…HD현대, 현장 찾아가는 이벤트",HD현대중공업도 3일부터 생산 현장 직원들에게 시원한 아이스크림과 커피를 나눠주는 혹서기 간식 이벤트 '찾아가는 아이스크림 냉장고'를 진행한다. 이 이벤트는 임원과 부서장들이 회사 곳곳을 돌며 8월 말까지 여름휴가 기간을 제외하고 매일 실시한다. 이상균 사장은 3일 현장을 찾아 직접...
2023.07.05.,"HD현대重, '아이스크림 냉장고'로 현장 더위 식혀",본격적인 여름 무더위가 시작되면서 HD현대중공업이 생산 현장의 더위 식히기에 나섰다. HD현대중공업은 3일부터 생산현장 직원들에게 시원한 아이스크림과 커피를 나눠주는 혹서기 간식 이벤트 '찾아가는 아이스크림 냉장고'를 진행하고 있다. 이 이벤트는 임원과 부서장들이 회사 곳곳을 돌며 오는 8월...
2023.07.05.,코스피 외국인 순매수도 상위 10 종목(4일)...삼성전자-기아-HD현대중공업,"▲4일 코스피 시장에서 외국인은 삼성전자, 기아, HD현대중공업을 집중 매수했다. © 연합뉴스. 4일 코스피 시장에서 외국인은 삼성전자, 기아, HD현대중공업을 집중 매수했다. 반면, 이수페타시스, POSCO홀딩스, 현대로템을 집중 매도했다."
2023.07.06.,1년간 노동자 4명 사망에 현대중공업 임직원 ‘집유·벌금형’…노동단체 “솜...,2019년과 2020년 원·하청 노동자의 잇따른 산업재해 사망사고로 HD현대중공업 대표이사 등 원하청 관계자들이 벌금과 집행유예를 선고받았다. 지역 노동계는 “솜방망이 처벌”이라며 강하게 반발했다. 울산지법 형사3단독 노서영 부장판사는 6일 업무상과실치사와 산업안전보건법 위반 혐의로 재판에...
2023.07.06.,"HD현대중공업, 친환경 선박 공조장치 개발","▲ HD현대중공업은 5일 울산 본사에서 미국선급협회로부터 '암모니아 냉매 HVAC 시스템'에 대한 기본승인 인증을 획득했다.HD현대중공업이 환경오염이 없는 친환경 선박 공조장치를 개발했다. HD현대중공업은 5일 울산 본사에서 미국선급협회(ABS)로부터 '암모니아 냉매 HVAC(Heating, Ventilation & Air..."
2023.07.06.,‘4명 사망’ HD현대重 원·하청 집유·벌금형…“솜방망이 처벌”,"울산지방법원은 HD현대중공업 생산 현장에서 8개월간 노동자 4명이 산업재해로 잇따라 숨진 것과 관련해, HD현대중공업 원하청 책임자 5명에게 징역 6~10개월에 집행유예 1~2년을 선고했습니다. 또 원하청 관계자 7명에게 벌금 3~7백만 원을, HD현대중공업 대표이사와 법인에 각각 벌금 2천만 원과 5천만 원을..."
2023.07.06.,"HD현대중공업, 차세대 이지스함 2번함 건조 본격화","HD현대중공업이 한국형 미사일방어체계(KAMD)의 핵심 해상전력이 될 '차세대 이지스 구축함(광개토-III Batch-II) 2번함'의 본격적인 건조에 나섰다. HD현대중공업은 지난 4일 울산 본사에서 한영석 부회장을 비롯해 방위사업청, 국방기술품질원 관계자 등이 참석한 가운데 차세대 이지스 구축함 2번함의..."
2023.07.06.,"""흑자 주인공 될까""…HD현대, 해양플랜트 사업 확대","제작은 부유 기능을 하는 하부설비와 원유를 생산하는 상부설비를 일괄도급방식으로 제작하며, 울산 HD현대중공업에서 제작해 2027년 상반기에 출항할 예정이다. 해양플랜트는 해상 위에서 석유 등의 천연가스를 채굴, 이를 정제하고 액화천연가스(LNG) 등으로 액화해 저장·하역할 수 있는 복합..."
